user_id,tenure_days,sessions_last_30d,payment_failures,support_tickets,feature_usage_score,churned
af7ec53a-d672-46c5-a696-c1a08cb89eb3,22,5,0,1,1.68,0
02e662f0-cb81-47a9-968a-8e9e25e79ba8,561,11,2,0,1.9,0
62da27c2-1a02-4ea8-a9e9-1c9466ed8c25,67,9,1,1,6.0,0
5cc5ddec-1288-4533-a053-40130ebfb69f,394,15,1,0,8.43,0
017decb7-33be-4da5-8335-1d8eb6712ecf,166,7,0,1,7.21,0
bae53e23-e98e-44d2-b5e7-0dbd78f53983,315,8,0,3,7.15,0
4824f119-a5fe-42c8-b576-6056111e32e8,744,12,0,0,6.13,0
06fe0358-6f45-41c8-a722-2aba1416f928,61,12,0,2,4.2,0
65961596-b2f4-4000-a363-8c22ea3c9d7c,584,9,0,1,7.04,0
a443d71e-a8d7-4416-ae29-c12ead471262,88,8,0,0,8.59,0
35ae7dee-fe2f-4e90-8782-493e20a0b0a1,87,12,0,0,5.95,0
79122d7e-f584-4c17-befc-b3dc6f14206c,74,10,1,1,8.99,0
702a89e1-3dcd-4444-a8bb-ac6eb19cb0a6,140,12,0,0,8.64,0
2e6e7eee-724f-4bb6-add3-afd25058e14f,30,17,1,2,2.27,0
beee758a-7495-49ee-93ee-4e1f00a23442,145,9,1,1,6.56,0
fb8c0138-a670-450e-9631-3ccd5b809a7a,140,13,2,1,4.24,0
db4281c8-7529-4a61-82f9-4c7031d642cc,258,14,1,0,5.23,0
34ec6074-aa73-426a-a94d-70c9ade9d116,322,18,0,2,2.3,0
83d99a7b-1f33-41c3-90bd-21e58781217b,104,8,0,2,3.25,0
7e01bea7-b405-496c-95a9-a966334f0dad,64,13,1,1,6.02,0
48d1f6ae-0a87-4e39-9aa5-50bc57a25511,54,7,0,0,4.24,0
f92463ff-c3b3-4460-8c34-3f9360751f52,38,10,0,0,4.22,0
1e60bcf7-8c5b-49a7-a8f0-13edfc5ca434,10,9,0,0,1.6,0
62843f88-0754-44b7-a621-c1f70a1acf13,75,21,0,0,6.95,0
8e1d7b6a-9bf2-49ea-bbb6-9b29f16fb187,56,17,0,0,1.92,0
7e5bdd6e-6d4b-4541-8ca4-dcb3f7ab9be0,610,19,0,0,4.35,0
b0b3dbc7-e22d-43d6-88b5-0180e8b702c9,146,11,1,1,7.4,0
ffc36b26-1f07-42d4-9d2c-8967f39d41b0,76,13,0,1,8.51,0
34628917-c117-4c8f-92fd-3d0a4349791d,156,12,0,1,7.8,0
4f8b4a27-7a25-4c61-9ae5-7fa4f95d31ea,26,4,0,1,4.84,0
009b4a92-95e1-48a8-bc02-f765625184e5,105,11,0,1,4.25,0
51fc4b1d-27b2-46a0-8ab0-4d62e4c95e8e,177,14,0,3,6.48,0
77dece9b-f1bf-4d0a-9839-50247814d25c,120,11,1,0,7.82,0
93891f27-7825-437c-aefb-5fc194ddee35,92,12,0,1,4.57,0
00b35351-372a-428e-b448-3c614f6260b6,916,20,0,1,7.08,0
7fd48718-a3ec-41a1-908d-88f670570993,382,14,2,3,6.79,0
efd8083a-bff7-4c7d-9820-a13dfba5e59d,175,7,0,0,1.86,0
3d9ed5a0-a95b-42f0-b27c-7f7aecaff896,151,19,1,2,4.38,0
a246b8ce-fad8-4e33-8f80-df884da59cfd,174,13,0,0,3.32,0
dc65ac33-8e04-480c-b51d-0703e94817e9,40,13,0,2,6.56,0
60a6f784-c8a6-4559-ad91-b3d48a823c8a,90,9,0,2,6.21,0
4c6186cb-a035-45e1-81c4-3b89e391a8aa,7,19,3,0,3.73,0
116388f1-0945-45dc-a7bc-2d5750f70dc3,116,11,0,0,9.7,0
651a217c-4791-493b-8d02-9ca2e2ca0d6c,140,16,0,1,2.07,0
48f85551-2fbe-4b37-a93a-c347f14aa1d4,46,16,2,0,3.2,0
724377a8-5540-42e3-8685-57f1a22fee57,598,8,0,0,7.19,0
617043a1-9916-4026-b5bd-3bef94ea92bf,432,10,0,0,6.11,0
10726247-f41a-485a-a703-eed8b8e87762,230,16,1,2,8.03,0
553fc831-f565-4494-88c7-3f1981032943,137,11,0,0,3.76,0
ae98a922-a411-4a9e-804e-65aec143a7d5,367,11,0,1,6.53,0
b695e844-8c8e-4b9d-b712-6ee1897b77ec,25,19,0,1,0.66,0
5d7f8e43-debc-48f5-9490-a0bf3689c130,281,11,4,0,2.21,0
e95d74c8-e5b9-4e3c-a342-9dfa663bf3f0,23,9,0,0,7.84,0
16387e98-d37c-49de-b9f6-8f91891c3d50,284,15,0,1,2.43,0
0793f31d-807a-4b2a-b9e8-b1c991ca6eca,58,15,1,0,2.3,0
f53e71e9-db8a-4ffb-87f4-5f4b732d5226,377,15,1,0,3.59,0
7c5e48ef-7eaa-49ba-bb73-7d53cfa3ef6e,518,15,0,1,1.45,0
9a600e85-e032-4d09-a6bc-eef252457982,28,9,2,0,6.95,0
73414b2b-248d-4fdb-a288-ce146ac5a554,111,18,0,0,6.5,0
e81bd683-384d-4f55-8b62-285a8d3514ac,713,15,2,1,5.93,0
20be8c7d-fdd4-4a8e-96ed-6f814ef8a03d,118,18,0,1,9.25,0
ec8ef101-1934-4cca-a356-d13f41f5f7e7,358,15,0,0,6.81,0
c3332925-8248-4243-8217-eded045d3e2e,159,9,0,0,4.35,0
50c85bd6-c48d-42fc-9b1f-d39b9c969cf1,84,11,1,1,3.07,0
7f72912a-1d38-4c4a-a9f4-8648ce5f9e43,60,13,0,1,2.6,0
a02831d5-6083-4e58-8e12-d76d18a02490,40,10,0,0,2.61,0
bcbc8ed4-eca6-4c67-97d1-4f97ab0f1b22,258,14,0,2,3.24,0
393c31ac-1ff6-49d8-bd6f-5e6668e274d7,87,15,0,1,1.63,0
5c58f25e-78ff-48e7-b18c-c6758750b44d,128,15,0,0,1.56,0
597e546b-92e7-457c-908b-5b6730917f0e,122,10,0,1,5.03,0
91eb1ed8-0f41-4ff5-98ca-ae65fae9261e,154,8,0,1,2.04,0
67cc0c0f-b0dc-41bf-ab0e-7cf100817b40,361,17,0,0,8.97,0
b58cc058-0f4d-46f4-8971-dd866b6fd3e1,710,16,0,0,1.21,0
f0388820-d5c9-4f89-ae72-4343e502feef,94,8,1,0,6.45,0
3b8024b3-6b51-4d15-8eb3-9d1adc1f8e7c,316,12,0,2,6.88,0
40757178-1e56-492f-8871-a71f392b85ea,260,7,0,0,7.71,0
cabb6e39-c0bd-4f07-a09d-05ab837295ae,153,6,2,0,7.64,0
78d1a93a-130c-4bbe-a608-60f32152911d,562,11,1,1,2.28,0
aca2cf8e-aea6-4811-bba5-62f64ec2bf54,40,18,0,1,6.57,0
c222131a-910c-47f4-8e33-76af1e369912,20,15,0,1,7.59,0
8e41d3dd-b596-4ce9-9cc8-f8235a9943f8,346,14,0,1,5.96,0
541ee47a-9203-4c5c-bc00-a0605a74b5fd,104,19,0,1,5.42,0
80d08b1a-1c21-4113-abdc-e50cdc5cc9f9,337,16,1,0,1.36,0
6094bd06-b202-4ef2-a403-10ec55d1657c,402,7,0,3,2.23,0
bb5b2c9d-9656-46b0-806c-9c2f1ecf61b5,11,8,0,1,3.2,0
c632c222-702c-4dab-b7d5-f48d00541dce,386,16,0,0,3.07,0
6ee6ad27-f57e-46b6-9c4a-f7bc46fe998f,107,10,0,1,4.27,0
c6e6feec-4c4e-41a1-a6c1-01ec2f4682d0,128,9,3,1,2.19,0
b6c9ac60-aea3-4a0a-8dbb-b24045407685,177,12,0,0,5.75,0
703660d2-3888-44e7-a1ed-fbb2ae7daeaa,469,17,0,2,8.72,0
d12d0f9f-e5ab-4b29-a0bc-df504beddb60,3,8,0,0,6.61,0
87afd52a-e7e4-408f-be7e-ba1f107fa91c,116,11,0,1,8.27,0
e705cb15-0f65-4391-bd85-4f8311401c0d,209,17,1,0,5.31,0
fe4e1944-7031-4ecc-8c47-2de2debccd36,230,9,0,1,2.45,0
e01692be-d80e-478e-9a9d-a18335f9bc37,212,13,2,3,3.62,0
c6cfa1d5-d6e3-4914-8dff-d3f847407e0d,25,14,1,1,1.97,0
7774040b-de54-4b57-ad92-68172f918161,64,9,0,0,7.53,0
efb0a101-3c39-4a3d-88f2-e78d18e8b7be,79,5,0,0,4.82,0
025503b9-a5e7-47ee-a04d-c41693de1dcf,293,14,0,1,7.01,0
6b638abd-bf8c-4694-bc85-835d9019c2c7,58,13,1,1,7.08,0
53ec8bf3-a456-4249-a84b-41b9667df297,42,10,2,0,5.87,0
5482fc3d-19f9-4ef5-9a34-99ffb4ea2e33,568,13,1,1,2.66,0
0dcd5539-10bd-4f41-ae7b-648bc7c48ee2,1,13,0,1,4.38,0
b990eed4-c5a8-4013-bb7f-0563874cc35a,1103,8,1,1,1.0,0
ec965a65-dc36-4707-b82c-61ff92c9c94f,203,10,0,3,1.3,0
ef4e6c56-0ada-42c5-a029-781dd736800e,317,15,1,2,4.57,0
08827e57-be2f-42de-99ae-4d5a9ff1bbcd,62,19,1,2,7.01,0
7675f28b-ca91-4b9c-abd5-01b25b5483cc,2,11,0,0,8.18,0
5433a58d-d72a-413a-8eac-93bc9a36faee,241,12,0,1,4.58,0
bfad3ce8-6628-4b5e-b337-6641343d5733,323,5,0,1,6.33,0
4d5fcfb2-b69f-4f62-8b72-3f0d26c08111,242,10,0,0,1.56,0
1b9692c2-fd5a-4235-9f3c-f1f875026733,27,14,1,0,6.91,0
e70dc642-ce25-46f6-b101-6ddb80d75957,252,12,0,2,4.19,0
8f59765b-9ec7-4a5a-b993-c4e18c098329,263,17,0,0,7.37,0
c1825552-9664-4a68-860d-5489d9aac08a,193,10,0,0,8.34,0
400b9702-565d-443d-a40a-5b5719ae0626,261,16,1,1,6.02,0
8d609012-d8de-461f-946e-2b4d472977ef,336,15,1,0,4.82,0
fd51316f-fa90-4806-8354-0b217afd207d,171,11,0,1,6.87,0
0d598324-b2cf-4f58-a290-8b3a74e38967,16,14,0,0,7.37,0
f9e47f79-b1af-45cb-add6-f5662c36518d,120,9,1,0,2.43,0
42539ce6-b755-4c70-a0d7-25c14cab684e,14,13,0,3,6.15,0
58ab1ff3-0d0b-473f-b7e4-6035290e6128,94,13,0,1,5.37,0
e2b65bfc-737a-4083-8bb4-1885f29ab6ab,94,22,1,1,6.49,0
b41134b4-6b6e-4939-a396-5042104cfd17,12,17,1,1,6.58,0
a5786086-3f0a-458b-88e0-0f9163dabd8d,77,11,1,2,3.41,0
449e5b76-79c1-4012-b245-fa6642e0eb52,21,17,2,3,4.92,0
97c9b265-7580-43b6-af69-37069a8cafbc,297,13,1,0,3.4,0
5a478e27-0301-4951-8925-23fc53efbf30,531,16,0,2,1.02,0
d445d21c-08f5-4188-8cb7-fb27e66fa1be,13,16,0,0,5.41,0
a50c1d73-57a2-48d1-b339-9070a6750b41,558,11,0,0,5.63,0
00da4873-f282-4880-b79e-38ccd2ee0b10,133,8,0,0,5.06,0
199e48be-5322-4c33-8c6b-6cf2005de158,64,13,0,1,5.83,0
65201235-7568-4b9d-ac2b-1095dbefdbb3,14,11,1,0,5.65,0
fa8e9ba4-3564-4e70-97df-e5dd1fce9cc1,124,17,1,0,7.44,0
b7b78457-1106-4d35-870d-07ab57d55040,284,16,0,1,4.44,0
4e2c9779-2a62-49d7-b1a2-9c200ecca0df,221,7,0,0,9.05,0
1efd8819-4865-45d3-8f77-11bf8bc11cb4,9,9,0,0,7.09,0
fb758a72-8425-4807-b8a1-970d980ee246,13,6,1,1,5.74,0
3abae4a7-45a1-4b9e-a02c-d05338dfcf54,92,15,0,1,6.15,0
3dff9ce6-4dd3-499e-a15b-91ffe99b874b,62,7,1,0,4.68,0
d4dca685-698b-4dcf-87d9-d51068c6341d,47,17,1,0,7.27,0
d48941c6-6b1d-4691-b2a9-cd2dbf9b5ead,59,13,2,0,3.58,0
3e801f8c-0b7f-4bad-a7e4-fa1775ab66ca,292,11,0,0,5.6,0
384fbd30-62d6-4053-bb2c-9e863aefc65a,476,15,0,0,7.06,0
a758df9f-9661-497f-a9ed-68c86cee8899,93,12,1,0,5.34,0
033a352e-be1a-46a1-89e4-f2a40138becd,425,10,0,1,6.19,0
5a5bec12-afe5-4307-a395-1963a9656cc1,69,12,1,3,8.08,0
a41756ee-b907-420a-af5e-a4c90b8aeb89,116,9,0,1,7.3,0
c171cd8f-8188-4ef0-8a5b-a60495451181,46,11,1,0,8.91,0
14dead38-bd26-411c-b187-c2839569e048,184,11,0,0,6.66,0
249e420d-2265-44d6-b9c7-f20c85016346,695,10,2,1,6.98,0
e1951545-5b81-4b28-bfa7-1bd19fcf6dcc,166,17,1,1,5.12,0
ab477edf-8d86-4cee-8f51-1dba0e045327,79,10,0,3,3.64,0
c59e3c68-40c4-4bdd-8712-3476fba8de61,187,18,0,2,4.52,0
23d7f70c-44ed-4a38-a6fd-afc35d24abd9,23,12,0,0,3.41,0
6b8cd8fe-7661-460a-a94f-3c7dbf003959,395,5,2,1,7.0,0
655bed67-4878-4317-9445-426bb4b9c30f,125,7,2,1,8.67,0
8e9f474c-f790-4c40-bc4b-3e790190cd06,107,15,1,1,8.96,0
d5919408-5fa4-4ad0-83fc-a56600f66608,158,10,1,0,7.1,0
880f326b-d7d4-45c7-8f1c-23b86d45501c,176,10,1,0,5.46,0
f7b81630-88c6-4ebb-9fdb-fb4570247673,13,13,0,1,5.84,0
b62bc9c5-a407-4430-b206-b534950b38f1,206,12,1,2,7.22,0
a35cccd8-71a4-42db-8797-6eb7d18da405,49,11,1,0,7.24,0
008d250e-e1cf-4edf-98da-2d750ade3b41,225,9,0,0,3.27,0
61482b02-c154-4302-a65d-e84048085729,311,10,2,1,4.42,0
6ca7d2a4-c134-4b42-af33-09c811b6f212,293,10,1,2,1.95,0
0bb9ba7e-d507-4ade-a8f4-374ac32a87b4,144,6,0,3,3.04,0
a9e091f2-9625-4358-93d8-db7475829c09,132,17,0,1,5.08,0
3716082e-0a2f-4397-b256-a0a96e3c1262,27,11,1,2,7.72,0
a0067224-0e12-4a46-aa92-4bb0353f32de,268,13,1,0,8.22,0
99372975-0e1c-4ba1-8e3a-2034ac100ae6,56,15,2,0,1.87,0
54a65a85-f610-4995-a2b4-b9ab100dfdb2,123,13,0,0,3.2,0
7c462656-72f8-4063-94e3-6a16b792beb1,60,14,1,0,5.97,0
81939935-e56a-484f-b496-1efc6cdcc551,25,10,2,1,4.73,0
dcf3443f-d4df-4398-8f9c-40dd7928005b,178,10,0,1,2.28,0
63a56776-8eb3-430c-8d85-200c5e81e1fc,10,12,0,1,4.23,0
39fc1c06-3952-4e12-a167-d02701c8f217,248,8,1,0,2.21,0
6a04b66c-411b-475c-87e2-1ec4a6d18b6f,68,12,0,1,2.0,0
a0b993fb-305a-4332-93d6-8d4b75859389,1,19,0,0,5.52,0
37a10e36-ab45-47ad-ba19-b9281c213e6d,128,10,0,0,5.15,0
1106017f-ba94-4c03-a6b1-41c42b186936,8,10,0,2,7.75,0
73674f1b-e81f-4a5c-910b-51e3f9714d10,58,9,0,0,7.94,0
7b7e35a8-88af-401d-9e18-d94939f6cd7e,220,17,2,2,4.08,0
4136bc62-5768-4159-989c-db19cd90808e,11,7,0,1,5.26,0
8178d572-33cc-41a9-b16d-7a6a307c2cfe,329,7,1,4,9.09,0
9d5a0048-35eb-488f-9397-a5b934e355ab,1,8,0,3,1.33,0
29a9b262-04fb-4b31-950b-a59c5180e28b,51,11,0,2,2.11,0
e24cf500-205e-4e9e-bd90-87176cc8d37c,243,16,0,2,1.38,0
cf53da6a-904c-4131-a715-8479b9a5da29,68,14,0,0,4.95,0
a35facae-7f32-4176-b645-d91d24318440,19,9,0,1,4.8,0
117e602b-8db8-4179-8e4f-a01a33bdb080,80,6,1,0,6.85,0
89ae98d4-1621-44da-97e3-a0f89487918e,56,9,1,0,7.16,0
01d06c0b-6381-4f04-be64-d41a9af6359b,332,12,1,0,8.37,0
91761c1b-7251-40f2-8299-3eaabfb1f8ed,67,13,0,0,9.03,0
3e26cc07-8138-4d1b-842f-5c3e51d701a7,280,7,1,0,5.49,0
285d2bcf-0fbb-40fe-8838-bfcdd26ef4b4,400,14,0,1,9.36,0
b99b82b1-4964-4f17-a2b7-626653ce6c59,102,10,1,1,8.09,0
498d3a56-29d3-4976-8268-8b65da64e20e,433,11,0,1,6.11,0
14981634-8994-4c65-8f92-fdc74335c134,85,13,2,3,4.15,0
8bf60fbf-9c18-49a9-ae24-10f6c4d438f4,598,14,0,1,6.9,0
bd9276dc-13e8-4b54-9712-9eba9567acd0,16,10,0,1,1.52,0
ecc860af-cf51-4cbe-adda-5a3190860cb3,209,16,0,1,4.59,0
8356c043-f4c5-4bf1-acf7-01a61fe1a0f5,122,9,0,1,5.86,0
03b91e06-9995-42ba-bfb9-f47093a95f9c,88,12,1,0,6.27,0
9a222c34-fd50-4c05-b611-b90f43373537,180,15,1,0,5.2,0
8a6c32d9-fd06-48e4-95f1-d2f7d40b9b1e,219,11,1,1,5.71,0
30274249-8a00-48de-85b4-f9dcd7ad963d,1,18,0,5,7.17,0
fc21fec0-4dcd-475c-b84d-d1580de0e04f,32,14,1,0,0.7,0
ba9fa0e3-2889-45a7-8244-c8f359fdd8b7,224,13,0,1,6.46,0
d3b046dc-f4ba-4986-a051-f56ba612f54e,197,11,0,0,2.43,0
7322ff8d-99c4-45d3-aca4-d4bd6333c6f4,608,9,0,1,3.9,0
9bc1c530-a143-45a7-a73f-3ae8efa6c0ed,257,9,2,2,2.64,0
8a2e5b58-8196-4dc4-bc1f-9456e416d61f,542,7,0,0,5.71,0
21f26c30-61e3-41b7-a748-12c0e5621c69,218,16,3,1,3.75,0
82550575-271c-4b58-9c93-320c7f574016,63,10,0,0,1.09,0
90e34bd7-33a4-41cf-9452-34c64e48c512,20,14,0,0,5.36,0
45a8c5a0-1238-4a89-a46f-3b1bf5349309,274,17,0,1,6.38,0
02c16bae-55d0-49fe-b22f-f67e70d269ef,185,11,0,0,5.1,0
ae0dd138-40ae-40ab-b478-5b0fb6af2fb3,8,16,1,0,3.71,0
0603779a-a12e-4eb5-b540-2aa353b0c23b,80,12,1,0,4.6,0
e676585a-9917-4431-90f9-aba2e538247e,565,9,1,0,4.43,0
10f5436f-9bd9-43ab-9c9c-beb9bc9fc83c,124,7,0,1,2.32,0
4a45a3dc-6d3f-4068-aa8f-66e5a1943bc2,102,8,0,0,1.36,0
a6f00faf-b63f-4910-9f5f-5d6345fad1d3,110,14,1,0,2.23,0
4389ca4e-c6c1-44fb-8e14-41d404c0be0b,42,8,1,0,3.83,0
b21fb220-30e5-4a6d-9982-af8203a25f70,82,9,0,1,5.98,0
82c69b60-5191-41b0-971a-533f3ee0d96a,83,13,1,1,2.4,0
5a424b5a-d903-4b52-8aba-71ad66a26ca0,9,15,0,1,5.82,0
6e5f99e3-02b0-47d6-a09e-c3030ae745bf,262,18,0,0,4.86,0
f54c8909-ab02-4238-add2-c44cff97adf1,96,11,1,0,9.5,0
d072b900-90c6-4dd9-9773-8dc7fd29d3d1,310,16,0,1,0.66,0
15c04cbc-f408-4bd0-8047-f5ad18b4c2c5,341,8,0,0,7.34,0
cff0a15c-9b22-4a60-afc2-7e8acca2367a,42,11,0,1,4.88,0
e284b2d7-f517-4869-ad17-77facf78a0f5,192,12,0,0,3.96,0
f6b0bd08-b1a5-4ab1-a025-b3b5888c07d0,115,13,1,1,3.25,0
302ae009-6b2d-434d-8d2d-03c77d32fb31,381,6,0,1,6.34,0
4dc76a0a-fad0-4249-9e1c-d900865a4f94,43,17,3,0,8.25,0
f116e70e-abb2-450c-9bf5-79d1a73c7fea,203,26,0,0,4.33,0
92566517-da6d-4601-af75-2232f0618894,168,17,1,3,6.08,0
36b0ea71-f870-444b-82a0-1036d44ca845,62,10,0,1,0.14,0
7909f822-1dbd-41ca-95bb-9806af6b61de,26,13,1,1,8.21,0
ad3e934c-7010-4b3a-8573-9d555f3230a1,189,12,0,0,5.59,0
d17dd572-2474-43c3-b1d4-fffb9cda1fb4,241,15,0,0,3.63,0
7407fba5-95aa-412c-89b7-205294adeedf,68,18,1,0,8.08,0
59cb2c2d-c136-4f4f-94a4-c4675c8596e0,186,15,1,1,3.04,0
f3cf1e95-0732-4c9a-8e23-eea04e5f3bb1,90,6,0,0,6.71,0
4bb996c4-e039-45b2-9642-3b5d25d36f5b,224,13,0,1,6.02,0
60838b6f-528b-4bcf-bb3f-6ad2977c684c,39,10,0,0,0.64,0
665b9fb9-14ec-4c4d-9aff-01d26a0f6db9,397,15,1,2,5.75,0
78342d4e-71cc-4bbb-ac3f-32f13b65aefb,60,13,1,1,5.17,0
1863a7bd-7cf3-46a7-b07f-f9e2d0c9f4a3,82,12,0,1,8.47,0
6a59ce33-24d3-408a-9b5d-9b48aab15a84,10,8,0,0,4.62,0
874ad056-d3d6-4b40-9984-a0335b491158,21,14,1,1,7.81,0
a50a7647-58b8-46f2-8cbb-bca7c7082867,130,9,0,2,2.97,0
5e54ab4c-4cbe-4005-b926-e71282bc4fcc,56,13,1,0,6.51,0
b4029871-e3b0-4317-b369-3c8c4883fecd,324,14,0,0,2.15,0
d2e105ea-0856-4a68-98b6-45b9d86c7c65,2,7,1,3,8.73,0
461add58-94ea-4bd2-90bb-d97bc7ebaea3,85,10,0,0,5.88,0
26bfc8bb-0314-4279-84d8-05136c7858b9,74,14,0,0,3.71,0
24fc3fc3-9614-4a9b-862c-c733d17e0edd,3,14,1,0,8.65,0
4d56ab64-ab55-4feb-8184-0849484bf6b9,23,14,1,0,7.43,0
0440ab8e-b204-40a4-b9dc-47e88c5fbd35,96,15,0,0,4.87,0
0200ffde-0e63-49df-9eff-6ad8662c3a8f,122,11,0,1,2.28,0
0570d7b4-d07f-4f26-80fc-848ba9aa2f3c,93,18,0,0,1.26,0
c1d3a1fb-f4f4-40f4-bcf8-737049ed4b0f,136,9,1,1,3.41,0
3230a043-1eed-495d-b51c-c64ae8d55f58,162,9,0,1,4.83,0
04797877-6741-4c86-bd0c-c4e36f3a670a,1,16,1,3,7.4,0
80532366-c0fd-4038-9569-a36dbc3eb5a7,112,10,4,0,4.06,0
41ada52c-3aad-4570-8e01-a87b15add0ab,595,12,3,0,7.93,0
057d1be0-4b9d-4eff-8a78-31323a77a571,131,14,2,1,6.11,0
d8658ed9-8865-4a29-8b35-88beabdbfa71,203,6,0,1,2.54,0
00209675-055b-4b83-843a-33c53e40c0a8,67,11,0,2,1.37,0
35fb2097-0f96-472c-a1ce-d341d65d4c91,267,15,1,2,3.2,0
d82df62d-ce2d-44dc-a892-051a74f40309,266,6,0,0,2.99,0
a9cf244e-a3a6-4dbc-a8b8-5b09b889f9cd,132,6,1,1,6.03,0
73f2fd2b-a852-46f9-a75a-c80a302864af,671,9,0,1,3.46,0
9baaacb7-4faa-4350-9401-3a9ea151d81e,24,10,0,0,6.23,0
ec2036b8-0ca0-40ca-b26a-2c1aa21a67f4,3,12,0,0,5.7,0
fcb2880b-b43a-4f7e-847b-ceca7b5841b6,264,12,0,0,1.92,0
4d6e77af-3b70-4a3d-ba1e-c328d7089b80,296,10,0,0,6.59,0
44fda35f-b3d6-4ebe-8cbd-6c1ba421417e,23,12,0,0,2.49,0
0addcef0-3bcf-47de-b498-37b875ed8185,55,17,1,3,4.17,0
f8e8120c-c8ad-426e-9b05-d71009a9acb7,3,9,0,0,7.96,0
e4129c71-4fe2-44e3-a7cc-b427f47c8238,62,6,0,2,5.2,0
12c162b9-e1dc-481c-8316-b2ea543bd8da,267,11,0,1,6.31,0
1da4013f-17e7-4240-8aec-f9e143f2ec1e,131,11,2,1,8.14,0
6f58320a-f79b-4853-a1ae-ab4eb4142559,77,12,0,0,9.49,0
4305a34e-3cf1-4b90-b6f4-eb0c65eb91d3,83,8,0,0,1.47,0
f17f5dd7-e2f2-4ac8-8360-0ea4468a808b,1,12,1,0,4.73,0
285f8844-7bd0-4832-a6c7-97de6458ed62,64,11,1,2,4.72,0
4df3f926-d4a5-47c7-b509-d70b253bf3f7,187,9,1,0,1.99,0
e4efce06-d7af-4715-b824-f1e1264460d1,658,7,1,0,6.22,0
8e832c25-f6c5-4f1f-8d9e-8808f61af954,337,21,1,1,7.41,0
b903e3c0-c09f-43ef-abf4-2068435d9ffb,4,24,0,3,3.44,0
ac1c59e2-2736-4e3c-af91-da0f3b885155,411,17,1,1,3.97,0
59a82575-1aa5-439f-9f0e-be1a883e7125,275,19,0,2,1.9,0
a29e9194-d02e-49bb-bab6-a9bcc90eedbe,272,14,0,3,4.99,0
d33df687-68a4-43f5-9bb2-033401cee2cd,110,9,0,0,5.69,0
bf5f6e7e-99e8-4a03-9d27-7865cc61ef56,91,11,0,0,8.21,0
8fa1d9a7-523b-4305-b89c-53d13149ef3d,64,21,1,1,7.62,0
ec364015-f920-4fcd-9530-576da1963f5f,12,9,0,0,6.79,0
5a9ae4bc-bfd4-43aa-841b-f8c3525ad564,46,6,0,0,5.61,0
b0a66a09-326d-49b8-9dae-ed22f4c9346f,50,8,0,1,6.02,0
f4a9a726-1255-4f5d-8d69-71b162ebb896,119,11,0,0,6.79,0
f4114191-1bda-4d79-bdfe-aebbe5380eeb,247,11,0,0,7.28,0
238b4617-2e29-4a74-960b-454a957affd6,115,15,0,2,7.92,0
f57d3251-af05-4162-816f-2b80ff86c082,10,11,0,0,2.47,0
08d4b1c4-8cd1-49a6-affa-fc03e5ae6bbe,569,12,1,2,1.86,0
4c66d12c-ce83-49ab-8caf-efb91367626d,514,15,0,2,8.34,0
826dbb00-7d64-48aa-aa8f-773715437aad,276,17,0,0,5.83,0
f1a83caf-48f1-47f9-9030-5090971e1c12,854,9,1,2,4.86,0
3e307db8-9413-42ea-aa19-975a2f069c67,141,13,1,3,4.41,0
d974f8d7-c5a7-41c8-a811-4f408f774601,592,13,0,0,1.38,0
5d13c459-a291-4601-8626-5b40d3f3e211,14,16,2,1,5.29,0
8176d620-37d8-4f70-994e-232beffa27fa,81,14,0,0,2.15,0
ffeb753f-06ec-4d1e-90ab-f059cc55cb60,45,16,0,2,6.98,0
0321fa2c-0abb-4e3e-b422-dee99de8036a,39,9,2,1,9.29,0
68b2f4fb-327f-418f-8540-5941ab766306,27,14,0,0,6.1,0
a496181b-0f84-4c72-b9d9-71c14fbae99f,175,15,0,2,5.27,0
a2c9339d-94b5-434f-980d-8d99dfbd754a,273,16,0,0,7.28,0
fdd29a57-30bb-44b4-9680-4ad552f91d63,155,7,0,0,3.11,0
ea3b3814-3f3f-4d2a-8bda-b286a7a9bc3a,28,13,1,2,8.26,0
8d517441-7d9a-4d70-9134-31b1f73bf4ed,299,18,0,0,5.52,0
5af61163-7dde-477c-b3d0-653ee89e8bb7,181,16,1,1,7.04,0
330aa2f5-c5c8-430a-ba83-ed1804663601,88,12,0,1,7.66,0
cc9ffc11-264f-42ef-bc70-c6fce238badc,201,11,0,1,6.02,0
b31aa834-4fb0-4912-87dd-cc37c70c0c3b,54,8,0,0,3.93,0
65382b75-0dd5-4caa-9c32-365fa3f87cfe,76,13,1,0,4.59,0
dc6fe9c1-c5c3-42b9-9bef-6ca9b0b03d23,449,4,0,2,6.81,0
0d5aac0f-a487-4cbc-907d-9e6ca1f1847e,61,6,0,1,4.24,0
cf828f42-ee63-454e-bf3e-3d820deafc7d,114,13,0,0,7.96,0
a888c055-a29d-469b-a892-23ad16d5a247,397,13,0,1,4.23,0
4d997887-b00b-4f87-a1ba-5704aef28680,221,9,0,1,2.05,0
43570eaf-dafa-4229-a271-386710bbc33f,11,13,0,0,5.5,0
732db8a2-9a17-45c0-b8a7-afee33380b84,28,15,0,0,4.81,0
8bad8e82-c008-4b36-8b0a-0afede4bb01e,1,11,0,2,2.09,0
f317d517-097d-461c-a587-87d5892e01e0,179,10,3,0,7.84,0
199b8e4b-c9d5-41b6-934b-a19accd38cc7,106,15,1,0,5.45,0
